TICKER,Month,VOL,RETC,RETN,sprtrn,SPREAD,OSC,CAPEI,bm,pe_op_basic,pe_exi,ps,pcf,dpr,npm,opmad,roa,roe,efftax,totdebt_invcap,capital_ratio,int_totdebt,cash_lt,invt_act,rect_act,debt_ebitda,short_debt,ocf_lct,cash_debt,fcf_ocf,de_ratio,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,ptb,PEG_trailing,divyield,b_mkt,alpha,ivol,tvol
MSFT,201501,9190983,-0.130248,0.093069,-0.031041,0.01,0.177970297,16.309,0.243,14.853,15.843,3.637,10.236,0.434,0.235,0.309,0.217,0.242,0.207,0.213,0.186,0.028,1.161,0.021,0.14,0.68,0.125,0.82,0.39,0.829,0.849,43.991,2.198,2.743,2.802,6.673,10.529,0.559,0.842,1.034,1.281,0.128,0.027,0,3.568,6.36,0.0307,1.2027,0.0069,0.0774,0.0941
MSFT,201502,6564632,0.093069,-0.072862,0.054893,0.01,0.065450399,17.511,0.248,16.181,17.681,3.865,11.135,0.459,0.222,0.303,0.21,0.228,0.207,0.223,0.178,0.027,1.127,0.022,0.137,0.713,0.198,0.753,0.39,0.836,0.873,42.285,2.06,2.577,2.634,5.105,10.671,0.553,0.851,1.036,1.328,0.127,0.027,0,3.799,8.345,0.0283,1.2034,0.007,0.0774,0.0942
MSFT,201503,8243346,-0.072862,0.196409,-0.017396,0.01,0.079326036,16.056,0.248,15.002,16.393,3.544,10.209,0.459,0.222,0.303,0.21,0.228,0.207,0.223,0.178,0.027,1.127,0.022,0.137,0.713,0.198,0.753,0.39,0.836,0.873,42.285,2.06,2.577,2.634,5.105,10.671,0.553,0.851,1.036,1.328,0.127,0.027,0,3.483,7.737,0.0305,1.214,0.0064,0.0774,0.0943
MSFT,201504,8745897,0.196409,-0.030222,0.008521,0.01,0.182257401,19.154,0.248,17.948,19.613,4.228,12.179,0.459,0.222,0.303,0.21,0.228,0.207,0.223,0.178,0.027,1.127,0.022,0.137,0.713,0.198,0.753,0.39,0.836,0.873,42.285,2.06,2.577,2.634,5.105,10.671,0.553,0.851,1.036,1.328,0.127,0.027,0,4.155,9.257,0.0255,1.2138,0.0068,0.0781,0.0949
MSFT,201505,6331563,-0.030222,-0.057832,0.010491,0.01,0.052069996,18.332,0.282,17.617,19.444,4.016,11.929,0.485,0.212,0.297,0.203,0.216,0.207,0.238,0.19,0.026,1.087,0.022,0.132,0.778,0.202,0.712,0.39,0.827,0.916,39.849,2.02,2.528,2.585,16.542,10.461,0.544,0.845,1.043,1.334,0.128,0.027,0,4.074,2.033318182,0.0265,1.2132,0.006,0.0776,0.0945
MSFT,201506,6649349,-0.057832,0.057758,-0.021012,0.01,0.069762174,17.138,0.282,16.598,18.32,3.754,11.152,0.485,0.212,0.297,0.203,0.216,0.207,0.238,0.19,0.026,1.087,0.022,0.132,0.778,0.202,0.712,0.39,0.827,0.916,39.849,2.02,2.528,2.585,16.542,10.461,0.544,0.845,1.043,1.334,0.128,0.027,0,3.809,1.623136364,0.0281,1.2144,0.0059,0.0777,0.0946
MSFT,201507,7256877,0.057758,-0.061456,0.019742,0.02,0.06509636,18.062,0.282,17.556,19.378,3.957,11.754,0.485,0.212,0.297,0.203,0.216,0.207,0.238,0.19,0.026,1.087,0.022,0.132,0.778,0.202,0.712,0.39,0.827,0.916,39.849,2.02,2.528,2.585,16.542,10.461,0.544,0.845,1.043,1.334,0.128,0.027,0,4.014,1.578217391,0.0266,1.2169,0.0062,0.0776,0.0946
MSFT,201508,7769602,-0.061456,0.017004,-0.062581,0.01,0.163373162,18.08,0.234,16.178,29.405,3.72,11.969,0.825,0.13,0.301,0.193,0.139,0.341,0.327,0.258,0.028,1.004,0.023,0.144,1.051,0.212,0.583,0.302,0.796,1.201,34.953,1.936,2.443,2.501,17.169,9.938,0.537,0.867,1.169,1.25,0.129,0.02,0,4.198,2.005416667,0.0285,1.2114,0.006,0.0775,0.0944
MSFT,201509,6740501,0.017004,0.189336,-0.026443,0.01,0.056032535,18.36,0.234,16.454,29.905,3.777,12.155,0.825,0.13,0.301,0.193,0.139,0.341,0.327,0.258,0.028,1.004,0.023,0.144,1.051,0.212,0.583,0.302,0.796,1.201,34.953,1.936,2.443,2.501,17.169,9.938,0.537,0.867,1.169,1.25,0.129,0.02,0,4.263,2.599625,0.028,1.2069,0.0063,0.0776,0.0944
MSFT,201510,8580914,0.189336,0.039324,0.082983,0.02,0.183130699,21.841,0.234,19.569,35.568,4.493,14.46,0.825,0.13,0.301,0.193,0.139,0.341,0.327,0.258,0.028,1.004,0.023,0.144,1.051,0.212,0.583,0.302,0.796,1.201,34.953,1.936,2.443,2.501,17.169,9.938,0.537,0.867,1.169,1.25,0.129,0.02,0,5.071,2.530304348,0.0236,1.2182,0.0062,0.0775,0.0948
MSFT,201511,6634965,0.039324,0.020791,0.000505,0.01,0.038270469,21.763,0.225,20.665,35.523,4.784,14.807,0.8,0.138,0.297,0.189,0.138,0.341,0.304,0.23,0.026,1.057,0.023,0.12,1.016,0.243,0.626,0.302,0.795,1.064,31.048,2.036,2.507,2.567,3.481,9.246,0.518,0.823,1.069,1.236,0.132,0.02,0,5.453,57.542,0.0265,1.2216,0.0061,0.0775,0.0948
MSFT,201512,7934234,0.020791,-0.00703,-0.01753,0.01,0.044881038,22.041,0.225,21.095,36.261,4.845,14.996,0.8,0.138,0.297,0.189,0.138,0.341,0.304,0.23,0.026,1.057,0.023,0.12,1.016,0.243,0.626,0.302,0.795,1.064,31.048,2.036,2.507,2.567,3.481,9.246,0.518,0.823,1.069,1.236,0.132,0.02,0,5.523,48.507,0.026,1.2195,0.0065,0.0775,0.0948
MSFT,201601,9279988,-0.00703,-0.069886,-0.050735,0.01,0.083681249,21.842,0.225,20.947,36.007,4.801,14.861,0.8,0.138,0.297,0.189,0.138,0.341,0.304,0.23,0.026,1.057,0.023,0.12,1.016,0.243,0.626,0.302,0.795,1.064,31.048,2.036,2.507,2.567,3.481,9.246,0.518,0.823,1.069,1.236,0.132,0.02,0,5.473,41.875,0.0261,1.2138,0.007,0.0775,0.0947
MSFT,201602,8147721,-0.069886,0.085495,-0.004128,0.01,0.106721698,20.631,0.18,20.516,35.333,4.569,13.161,0.886,0.133,0.284,0.177,0.134,0.341,0.335,0.276,0.027,1.033,0.024,0.114,1.211,0.175,0.67,0.302,0.786,1.176,24.594,2.157,2.632,2.697,5.189,8.645,0.499,0.786,1.086,1.137,0.136,0.02,0,5.096,1.389,0.0283,1.2145,0.0066,0.0776,0.0948
MSFT,201603,6412683,0.085495,-0.097049,0.065991,0.02,0.076045627,22.284,0.18,22.27,38.354,4.935,14.215,0.886,0.133,0.284,0.177,0.134,0.341,0.335,0.276,0.027,1.033,0.024,0.114,1.211,0.175,0.67,0.302,0.786,1.176,24.594,2.157,2.632,2.697,5.189,8.645,0.499,0.786,1.086,1.137,0.136,0.02,0,5.504,1.525166667,0.0261,1.2109,0.0063,0.0774,0.0947
MSFT,201604,6998592,-0.097049,0.069982,0.002699,0.01,0.132143573,20.097,0.18,20.109,34.632,4.45,12.82,0.886,0.133,0.284,0.177,0.134,0.341,0.335,0.276,0.027,1.033,0.024,0.114,1.211,0.175,0.67,0.302,0.786,1.176,24.594,2.157,2.632,2.697,5.189,8.645,0.499,0.786,1.086,1.137,0.136,0.02,0,4.964,1.623055556,0.0289,1.2069,0.0054,0.0774,0.0946
MSFT,201605,5310870,0.069982,-0.034528,0.015329,0.01,0.060754717,21.996,0.178,22.65,40.769,4.795,13.152,1.019,0.121,0.27,0.168,0.125,0.341,0.369,0.307,0.028,1.005,0.024,0.112,1.387,0.167,0.68,0.302,0.764,1.3,20.513,2.169,2.635,2.698,6.248,8.783,0.489,0.779,1.124,1.099,0.137,0.02,0,5.377,3.469736842,0.0272,1.2084,0.0056,0.0775,0.0946
MSFT,201606,8246050,-0.034528,0.10768,0.000906,0.01,0.086378738,21.095,0.178,21.868,39.362,4.598,12.613,1.019,0.121,0.27,0.168,0.125,0.341,0.369,0.307,0.028,1.005,0.024,0.112,1.387,0.167,0.68,0.302,0.764,1.3,20.513,2.169,2.635,2.698,6.248,8.783,0.489,0.779,1.124,1.099,0.137,0.02,0,5.157,3.274684211,0.0281,1.2079,0.0053,0.0775,0.0946
MSFT,201607,6476461,0.10768,0.020113,0.03561,0.01,0.098800282,23.32,0.178,24.222,43.6,5.083,13.943,1.019,0.121,0.27,0.168,0.125,0.341,0.369,0.307,0.028,1.005,0.024,0.112,1.387,0.167,0.68,0.302,0.764,1.3,20.513,2.169,2.635,2.698,6.248,8.783,0.489,0.779,1.124,1.099,0.137,0.02,0,5.701,3.1898,0.0254,1.2147,0.0057,0.0775,0.0948
MSFT,201608,4676906,0.020113,0.002436,-0.001219,0.01,0.029933867,24.901,0.184,25.767,27.362,5.248,13.436,0.674,0.197,0.25,0.147,0.215,0.15,0.48,0.366,0.029,0.931,0.016,0.131,2.005,0.237,0.561,0.274,0.75,1.69,16.366,1.908,2.315,2.353,20.849,10.441,0.461,0.751,1.185,1.062,0.141,0.019,0,6.094,70.781,0.0251,1.2147,0.0057,0.0775,0.0948
MSFT,201609,5275975,0.002436,0.040278,-0.001234,0.01,0.031597222,24.921,0.184,25.83,27.429,5.252,13.447,0.674,0.197,0.25,0.147,0.215,0.15,0.48,0.366,0.029,0.931,0.016,0.131,2.005,0.237,0.561,0.274,0.75,1.69,16.366,1.908,2.315,2.353,20.849,10.441,0.461,0.751,1.185,1.062,0.141,0.019,0,6.099,71.031,0.025,1.2187,0.006,0.0774,0.0948
MSFT,201610,6148560,0.040278,0.012183,-0.019426,0.02,0.068090788,25.91,0.184,26.87,28.533,5.461,13.98,0.674,0.197,0.25,0.147,0.215,0.15,0.48,0.366,0.029,0.931,0.016,0.131,2.005,0.237,0.561,0.274,0.75,1.69,16.366,1.908,2.315,2.353,20.849,10.441,0.461,0.751,1.185,1.062,0.141,0.019,0,6.341,71.17,0.024,1.2204,0.0058,0.0771,0.0947
MSFT,201611,6132204,0.012183,0.031198,0.034174,0.01,0.049784268,25.566,0.16,25.643,27.391,5.394,12.915,0.645,0.202,0.256,0.16,0.227,0.15,0.462,0.385,0.026,0.967,0.019,0.101,1.893,0.166,0.707,0.274,0.748,1.613,15.523,2.234,2.648,2.699,2.517,10.048,0.452,0.727,1.182,0.997,0.14,0.019,0,6.513,1.668473684,0.0259,1.2283,0.0062,0.0763,0.0942
MSFT,201612,5135897,0.031198,0.040393,0.018201,0.01,0.071129707,26.21,0.16,26.443,28.245,5.53,13.24,0.645,0.202,0.256,0.16,0.227,0.15,0.462,0.385,0.026,0.967,0.019,0.101,1.893,0.166,0.707,0.274,0.748,1.613,15.523,2.234,2.648,2.699,2.517,10.048,0.452,0.727,1.182,0.997,0.14,0.019,0,6.677,1.714210526,0.0251,1.2285,0.0063,0.0763,0.0942
MSFT,201701,4944958,0.040393,-0.004331,0.017884,0.01,0.053828306,27.26,0.16,27.511,29.386,5.751,13.77,0.645,0.202,0.256,0.16,0.227,0.15,0.462,0.385,0.026,0.967,0.019,0.101,1.893,0.166,0.707,0.274,0.748,1.613,15.523,2.234,2.648,2.699,2.517,10.048,0.452,0.727,1.182,0.997,0.14,0.019,0,6.945,1.754210526,0.0241,1.2282,0.0063,0.0763,0.0942
MSFT,201702,4409458,-0.004331,0.029384,0.037198,0.01,0.024226321,27.325,0.146,25.289,26.882,5.561,13.371,0.611,0.212,0.271,0.165,0.249,0.15,0.537,0.417,0.025,0.908,0.017,0.098,2.076,0.223,0.634,0.274,0.754,1.842,14.664,2.051,2.405,2.447,20.849,10.567,0.438,0.725,1.243,1.053,0.138,0.019,0,7.069,5.429,0.0244,1.2245,0.0059,0.0763,0.0941
MSFT,201703,4892383,0.029384,0.039478,-0.000389,0.02,0.028089888,28.111,0.146,26.032,27.672,5.722,13.756,0.611,0.212,0.271,0.165,0.249,0.15,0.537,0.417,0.025,0.908,0.017,0.098,2.076,0.223,0.634,0.274,0.754,1.842,14.664,2.051,2.405,2.447,20.849,10.567,0.438,0.725,1.243,1.053,0.138,0.019,0,7.272,5.588,0.0237,1.2242,0.0059,0.0763,0.0941
MSFT,201704,4333254,0.039478,0.025854,0.009091,0.01,0.051270815,29.211,0.146,27.059,28.765,5.945,14.295,0.611,0.212,0.271,0.165,0.249,0.15,0.537,0.417,0.025,0.908,0.017,0.098,2.076,0.223,0.634,0.274,0.754,1.842,14.664,2.051,2.405,2.447,20.849,10.567,0.438,0.725,1.243,1.053,0.138,0.019,0,7.557,5.809,0.0228,1.2226,0.0058,0.0762,0.094
MSFT,201705,5174170,0.025854,-0.01303,0.011576,0.03,0.041953036,30.033,0.138,25.304,26.759,5.888,14.586,0.567,0.224,0.279,0.167,0.281,0.15,0.579,0.462,0.025,0.868,0.016,0.096,2.232,0.202,0.614,0.274,0.77,2.047,13.354,2.071,2.405,2.444,20.849,10.926,0.428,0.701,1.304,1.053,0.138,0.019,0,7.682,1.785,0.0223,1.2224,0.0057,0.0762,0.094
MSFT,201706,6305762,-0.01303,0.054693,0.004814,0.02,0.05846511,29.593,0.138,24.975,26.41,5.802,14.373,0.567,0.224,0.279,0.167,0.281,0.15,0.579,0.462,0.025,0.868,0.016,0.096,2.232,0.202,0.614,0.274,0.77,2.047,13.354,2.071,2.405,2.444,20.849,10.926,0.428,0.701,1.304,1.053,0.138,0.019,0,7.569,1.762,0.0226,1.2228,0.0056,0.0762,0.094
MSFT,201707,4701882,0.054693,0.033838,0.019349,0.01,0.083218707,31.189,0.138,26.341,27.854,6.114,15.148,0.567,0.224,0.279,0.167,0.281,0.15,0.579,0.462,0.025,0.868,0.016,0.096,2.232,0.202,0.614,0.274,0.77,2.047,13.354,2.071,2.405,2.444,20.849,10.926,0.428,0.701,1.304,1.053,0.138,0.019,0,7.977,1.858,0.0215,1.2292,0.0055,0.0762,0.094
MSFT,201708,4433057,0.033838,-0.003745,0.000546,0.01,0.044937809,30.59,0.137,26.993,27.59,6.402,14.577,0.568,0.236,0.252,0.14,0.29,0.084,0.588,0.52,0.032,0.788,0.014,0.124,2.915,0.115,0.612,0.234,0.794,2.33,9.827,2.061,2.443,2.477,9.262,11.941,0.414,0.596,1.243,0.944,0.145,0.017,0,7.897,3.042,0.0209,1.2292,0.0056,0.0762,0.094
MSFT,201709,3766723,-0.003745,0.11666,0.019303,0.01,0.029265673,30.527,0.137,26.892,27.487,6.389,14.547,0.568,0.236,0.252,0.14,0.29,0.084,0.588,0.52,0.032,0.788,0.014,0.124,2.915,0.115,0.612,0.234,0.794,2.33,9.827,2.061,2.443,2.477,9.262,11.941,0.414,0.596,1.243,0.944,0.145,0.017,0,7.881,3.03,0.0209,1.2272,0.0054,0.0762,0.094
MSFT,201710,4511873,0.11666,0.016951,0.022188,0.01,0.115773022,34.085,0.137,30.029,30.694,7.134,16.243,0.568,0.236,0.252,0.14,0.29,0.084,0.588,0.52,0.032,0.788,0.014,0.124,2.915,0.115,0.612,0.234,0.794,2.33,9.827,2.061,2.443,2.477,9.262,11.941,0.414,0.596,1.243,0.944,0.145,0.017,0,8.799,3.384,0.0188,1.2298,0.0056,0.0764,0.0942
MSFT,201711,4220760,0.016951,0.016277,0.028083,0.01,0.02946418,34.331,0.165,24.397,24.976,6.547,16.073,0.456,0.266,0.306,0.176,0.371,0.084,0.592,0.501,0.028,0.814,0.015,0.101,2.242,0.153,0.676,0.234,0.8,2.127,12.342,2.177,2.523,2.562,9.262,10.816,0.422,0.658,1.32,1.063,0.136,0.017,0,6.824,1.315,0.02,1.222,0.0053,0.0763,0.0938
MSFT,201712,4663253,0.016277,0.110708,0.009832,0.01,0.067453823,34.847,0.165,24.794,25.383,6.645,16.315,0.456,0.266,0.306,0.176,0.371,0.084,0.592,0.501,0.028,0.814,0.015,0.101,2.242,0.153,0.676,0.234,0.8,2.127,12.342,2.177,2.523,2.562,9.262,10.816,0.422,0.658,1.32,1.063,0.136,0.017,0,6.926,1.337,0.0196,1.225,0.0051,0.0762,0.0938
MSFT,201801,5744603,0.110708,-0.008631,0.056179,0.01,0.095358383,38.678,0.165,27.539,28.193,7.376,18.109,0.456,0.266,0.306,0.176,0.371,0.084,0.592,0.501,0.028,0.814,0.015,0.101,2.242,0.153,0.676,0.234,0.8,2.127,12.342,2.177,2.523,2.562,9.262,10.816,0.422,0.658,1.32,1.063,0.136,0.017,0,7.688,1.485,0.0177,1.2143,0.0046,0.0756,0.093
MSFT,201802,7257085,-0.008631,-0.026661,-0.038947,0.01,0.111016317,38.339,0.124,25.903,52.977,7.06,17.199,0.887,0.135,0.304,0.174,0.179,0.084,0.584,0.511,0.028,0.817,0.015,0.103,2.263,0.125,0.742,0.234,0.793,2.132,11.806,2.388,2.764,2.806,9.262,11.106,0.421,0.645,1.319,1.001,0.136,0.017,0,8.854,3.085416667,0.0179,1.2107,0.0049,0.0755,0.0929
MSFT,201803,7507195,-0.026661,0.024652,-0.026885,0.02,0.105072861,37.269,0.124,25.213,51.565,6.863,16.719,0.887,0.135,0.304,0.174,0.179,0.084,0.584,0.511,0.028,0.817,0.015,0.103,2.263,0.125,0.742,0.234,0.793,2.132,11.806,2.388,2.764,2.806,9.262,11.106,0.421,0.645,1.319,1.001,0.136,0.017,0,8.607,3.051090909,0.0184,1.21,0.005,0.0755,0.0928
MSFT,201804,6699236,0.024652,0.061377,0.002719,0.03,0.084687767,38.154,0.124,25.834,52.836,7.026,17.116,0.887,0.135,0.304,0.174,0.179,0.084,0.584,0.511,0.028,0.817,0.015,0.103,2.263,0.125,0.742,0.234,0.793,2.132,11.806,2.388,2.764,2.806,9.262,11.106,0.421,0.645,1.319,1.001,0.136,0.017,0,8.811,3.036636364,0.018,1.1915,0.0041,0.0736,0.0908
MSFT,201805,5091267,0.061377,-0.002327,0.021608,0.01,0.055038446,40.393,0.116,25.54,48.931,7.172,17.469,0.792,0.149,0.309,0.176,0.197,0.084,0.575,0.508,0.029,0.813,0.015,0.108,2.182,0.117,0.789,0.234,0.771,2.102,12.028,2.48,2.885,2.928,9.262,11.385,0.427,0.652,1.325,0.997,0.135,0.017,0,9.3,4.572,0.017,1.2011,0.0044,0.0735,0.0908
MSFT,201806,6018073,-0.002327,0.075753,0.004842,0.01,0.050197749,40.267,0.116,25.481,48.817,7.15,17.415,0.792,0.149,0.309,0.176,0.197,0.084,0.575,0.508,0.029,0.813,0.015,0.108,2.182,0.117,0.789,0.234,0.771,2.102,12.028,2.48,2.885,2.928,9.262,11.385,0.427,0.652,1.325,0.997,0.135,0.017,0,9.271,4.562,0.017,1.2038,0.0045,0.0735,0.0908
MSFT,201807,5679044,0.075753,0.062877,0.036022,0.01,0.111048265,43.267,0.116,27.411,52.515,7.683,18.712,0.792,0.149,0.309,0.176,0.197,0.084,0.575,0.508,0.029,0.813,0.015,0.108,2.182,0.117,0.789,0.234,0.771,2.102,12.028,2.48,2.885,2.928,9.262,11.385,0.427,0.652,1.325,0.997,0.135,0.017,0,9.962,4.907,0.0158,1.2024,0.0045,0.0735,0.0907
MSFT,201808,4565661,0.062877,0.018161,0.030263,0.01,0.056529867,48.479,0.11,28.583,52.737,7.805,19.628,0.779,0.15,0.318,0.18,0.212,0.546,0.531,0.498,0.031,0.759,0.016,0.156,1.946,0.064,0.75,0.249,0.735,2.129,12.828,2.287,2.855,2.901,4.914,11.75,0.441,0.67,1.334,0.993,0.133,0.014,0,10.346,3.194,0.015,1.2009,0.0047,0.0735,0.0906
MSFT,201809,4799331,0.018161,-0.066101,0.004294,0.03,0.056483344,49.435,0.11,29.102,53.695,7.959,20.016,0.779,0.15,0.318,0.18,0.212,0.546,0.531,0.498,0.031,0.759,0.016,0.156,1.946,0.064,0.75,0.249,0.735,2.129,12.828,2.287,2.855,2.901,4.914,11.75,0.441,0.67,1.334,0.993,0.133,0.014,0,10.55,3.252,0.0147,1.2079,0.005,0.0733,0.0906
MSFT,201810,9279623,-0.066101,0.042505,-0.069403,0.02,0.124426552,46.145,0.11,27.178,50.146,7.429,18.683,0.779,0.15,0.318,0.18,0.212,0.546,0.531,0.498,0.031,0.759,0.016,0.156,1.946,0.064,0.75,0.249,0.735,2.129,12.828,2.287,2.855,2.901,4.914,11.75,0.441,0.67,1.334,0.993,0.133,0.014,0,9.848,3.037,0.0157,1.2063,0.005,0.0733,0.0907
MSFT,201811,7199533,0.042505,-0.084047,0.017859,0.01,0.092433944,46.401,0.1,26.277,46.012,7.408,18.874,0.686,0.164,0.325,0.19,0.22,0.546,0.557,0.501,0.03,0.787,0.016,0.121,1.901,0.1,0.824,0.249,0.709,2.12,13.64,2.487,2.958,3.005,4.914,11.341,0.452,0.703,1.409,1.047,0.132,0.014,0,9.679,2.016,0.0166,1.2045,0.0049,0.0733,0.0906
MSFT,201812,9443269,-0.084047,0.028158,-0.091777,0.01,0.176823865,42.539,0.1,24.069,42.145,6.791,17.303,0.686,0.164,0.325,0.19,0.22,0.546,0.557,0.501,0.03,0.787,0.016,0.121,1.901,0.1,0.824,0.249,0.709,2.12,13.64,2.487,2.958,3.005,4.914,11.341,0.452,0.703,1.409,1.047,0.132,0.014,0,8.873,1.846,0.0181,1.2015,0.0054,0.073,0.0906
MSFT,201901,7140356,0.028158,0.077181,0.078684,0.07,0.09872642,43.675,0.1,24.746,43.332,6.973,17.765,0.686,0.164,0.325,0.19,0.22,0.546,0.557,0.501,0.03,0.787,0.016,0.121,1.901,0.1,0.824,0.249,0.709,2.12,13.64,2.487,2.958,3.005,4.914,11.341,0.452,0.703,1.409,1.047,0.132,0.014,0,9.11,1.898,0.0176,1.1901,0.0046,0.0726,0.0901
MSFT,201902,4688757,0.077181,0.052754,0.029729,0.01,0.085512809,45.524,0.121,25.695,25.993,7.256,18.634,0.394,0.283,0.328,0.196,0.401,0.546,0.525,0.489,0.031,0.778,0.016,0.125,1.75,0.069,0.874,0.249,0.692,2.002,14.354,2.507,3.016,3.065,4.914,11.736,0.464,0.712,1.393,1.086,0.132,0.014,0,9.125,0.426,0.0164,1.1861,0.0046,0.0725,0.0899
MSFT,201903,5893465,0.052754,0.107343,0.017924,0.01,0.083347465,47.886,0.121,27.05,27.364,7.632,19.601,0.394,0.283,0.328,0.196,0.401,0.546,0.525,0.489,0.031,0.778,0.016,0.125,1.75,0.069,0.874,0.249,0.692,2.002,14.354,2.507,3.016,3.065,4.914,11.736,0.464,0.712,1.393,1.086,0.132,0.014,0,9.599,0.448,0.0156,1.1873,0.0047,0.0726,0.0899
MSFT,201904,4330694,0.107343,-0.049464,0.039313,0.01,0.088667757,53.005,0.121,29.954,30.302,8.448,21.696,0.394,0.283,0.328,0.196,0.401,0.546,0.525,0.489,0.031,0.778,0.016,0.125,1.75,0.069,0.874,0.249,0.692,2.002,14.354,2.507,3.016,3.065,4.914,11.736,0.464,0.712,1.393,1.086,0.132,0.014,0,10.625,0.496,0.0141,1.191,0.005,0.0726,0.0901
MSFT,201905,5472320,-0.049464,0.083118,-0.065778,0.04,0.045116349,48.588,0.107,27.182,27.484,7.755,19.954,0.387,0.286,0.335,0.205,0.403,0.546,0.514,0.474,0.031,0.774,0.016,0.127,1.663,0.078,0.868,0.249,0.708,1.92,15.222,2.416,2.925,2.972,4.914,12.158,0.471,0.723,1.374,1.132,0.133,0.014,0,9.801,0.41,0.0149,1.1849,0.0052,0.0726,0.0901
MSFT,201906,5077693,0.083118,0.017244,0.06893,0.00999,0.133920563,52.49,0.107,29.442,29.769,8.378,21.557,0.387,0.286,0.335,0.205,0.403,0.546,0.514,0.474,0.031,0.774,0.016,0.127,1.663,0.078,0.868,0.249,0.708,1.92,15.222,2.416,2.925,2.972,4.914,12.158,0.471,0.723,1.374,1.132,0.133,0.014,0,10.588,0.444,0.0137,1.1721,0.0044,0.0711,0.0886
MSFT,201907,4835534,0.017244,0.015044,0.013128,0.01001,0.041535261,53.342,0.107,29.949,30.282,8.514,21.907,0.387,0.286,0.335,0.205,0.403,0.546,0.514,0.474,0.031,0.774,0.016,0.127,1.663,0.078,0.868,0.249,0.708,1.92,15.222,2.416,2.925,2.972,4.914,12.158,0.471,0.723,1.374,1.132,0.133,0.014,0,10.76,0.452,0.0135,1.1741,0.0042,0.0711,0.0886
MSFT,201908,5853810,0.015044,0.008487,-0.018092,0.01,0.048454882,49.649,0.1,28.721,27.245,8.365,20.171,0.359,0.312,0.341,0.2,0.422,0.102,0.477,0.436,0.031,0.726,0.012,0.168,1.585,0.085,0.752,0.283,0.733,1.8,15.994,1.928,2.499,2.529,3.848,13.253,0.461,0.694,1.23,1.186,0.134,0.013,0,10.263,0.563,0.0133,1.1898,0.0041,0.0711,0.0882
MSFT,201909,4777427,0.008487,0.031216,0.017181,0.02001,0.036179386,50.061,0.1,28.965,27.476,8.434,20.338,0.359,0.312,0.341,0.2,0.422,0.102,0.477,0.436,0.031,0.726,0.012,0.168,1.585,0.085,0.752,0.283,0.733,1.8,15.994,1.928,2.499,2.529,3.848,13.253,0.461,0.694,1.23,1.186,0.134,0.013,0,10.348,0.568,0.0132,1.182,0.0038,0.071,0.0878
MSFT,201910,5627182,0.031216,0.059427,0.020432,0.00999,0.06947067,51.589,0.1,29.869,28.334,8.691,20.959,0.359,0.312,0.341,0.2,0.422,0.102,0.477,0.436,0.031,0.726,0.012,0.168,1.585,0.085,0.752,0.283,0.733,1.8,15.994,1.928,2.499,2.529,3.848,13.253,0.461,0.694,1.23,1.186,0.134,0.013,0,10.664,0.585,0.0128,1.1999,0.0042,0.0705,0.0877
MSFT,201911,3930340,0.059427,0.041749,0.034047,0.01,0.056810741,54.091,0.1,29.917,28.508,8.896,22.062,0.343,0.317,0.352,0.216,0.431,0.102,0.482,0.446,0.031,0.765,0.013,0.133,1.495,0.075,0.904,0.283,0.738,1.751,17.248,2.286,2.803,2.841,3.848,14.7,0.477,0.728,1.313,1.218,0.135,0.013,0,10.865,0.59,0.0135,1.192,0.004,0.0703,0.0874
HON,200912,1081774,0.018976,-0.014286,0.017771,0.01,0.055102041,14.465,0.361,12.25,13.471,0.948,7.721,0.409,0.069,0.12,0.133,0.24,0.265,0.586,0.431,0.057,0.086,0.276,0.458,1.784,0.269,0.342,0.134,0.823,3.314,7.87,0.206,0.858,1.185,77.351,6.062,0.897,2.195,3.876,15.037,0.049,0,0,2.926,1.498,0.0309,1.1364,0.0033,0.0738,0.0891
HON,201001,1163568,-0.014286,0.047166,-0.036974,0.01,0.108954451,14.259,0.361,12.075,13.278,0.935,7.611,0.409,0.069,0.12,0.133,0.24,0.265,0.586,0.431,0.057,0.086,0.276,0.458,1.784,0.269,0.342,0.134,0.823,3.314,7.87,0.206,0.858,1.185,77.351,6.062,0.897,2.195,3.876,15.037,0.049,0,0,2.884,1.477,0.0313,1.1358,0.0034,0.0738,0.0891
HON,201002,1079882,0.047166,0.127241,0.028514,0.01,0.092380478,13.896,0.313,12.997,14.091,0.993,7.781,0.425,0.07,0.125,0.135,0.249,0.265,0.5,0.414,0.059,0.104,0.247,0.45,1.578,0.179,0.354,0.146,0.846,3.059,8.143,0.251,0.941,1.25,72.298,5.981,0.865,2.033,3.495,11.082,0.043,0,0,3.271,2.044,0.0301,1.1361,0.0034,0.0738,0.0891
HON,201003,1241253,0.127241,0.048597,0.058796,0.01,0.103821515,15.673,0.313,14.65,15.884,1.12,8.776,0.425,0.07,0.125,0.135,0.249,0.265,0.5,0.414,0.059,0.104,0.247,0.45,1.578,0.179,0.354,0.146,0.846,3.059,8.143,0.251,0.941,1.25,72.298,5.981,0.865,2.033,3.495,11.082,0.043,0,0,3.69,2.304,0.0267,1.1436,0.0038,0.0737,0.0893
